PhoId|MulId|MulPfadS|MulDateiS|filename
73274|194613|M_T\M_T06000-06999\M_T06200-06299|sm_t6235_11460|Religiös bild. Den heliga familjen i en båt. Jacob Jordaens - Skoklosters slott - 73274.tif
26524|200469|M_B\M_B05000-05999\M_B05500-05599|LN_B05533_008413|Kikare - Livrustkammaren - 26524.tif
59847|190285|M_DIG\M_DIG5000-5999\M_DIG5100-5199|lm_dig5180_11532|Bomsadel - Livrustkammaren - 59847.tif
915|201847|M_B\M_B06000-06999\M_B06200-06299|LN_B06270_009150|Fickur, J. Bellete, London 1700-1701 - Livrustkammaren - 915.tif
18255|204224|M_B\M_B08000-08999\M_B08400-08499|LN_B08462_011342|Flintlåsbössa, Jacob Nussbaum, Stockholm, 1780-talet, låset ändrat till slaglås - Livrustkammaren - 18255.tif
52201|200447|M_B\M_B05000-05999\M_B05500-05599|LN_B05506_008386|Bandkniv - Livrustkammaren - 52201.tif
89243|188665|M_DIG\M_DIG3000-3999\M_DIG3000-3099|hm_dig3089|Porslin. Vit figurin föreställande Asien - Hallwylska museet - 89243.tif
69710|205394|M_B\M_B09000-09999\M_B09300-09399|LN_B09368_012248|Alnmått - Livrustkammaren - 69710.tif
18132|202810|M_B\M_B07000-07999\M_B07200-07299|LN_B07232_010112|Drabantbardisan, Sverige 1655 - Livrustkammaren - 18132.tif
1673|199538|M_B\M_B13000-13999\M_B13800-13899|LN_B13860_016740|Bomsadel , 1600-talets mitt - Livrustkammaren - 1673.tif
48149|186121|M_DIG\M_DIG0000-0999\M_DIG0600-0699|lm_dig0612|Vagnskorg dormeuse, framifrån - Livrustkammaren - 48149.tif
27005|196111|M_B\M_B10000-10999\M_B10300-10399|LN_B10343_013223|Flintlåsmagasingeävr system Kalthoff, Jan Flock, Utrecht ca 1670 - Livrustkammaren - 27005.tif
77399|201082|M_B\M_B00000-00999\M_B00600-00699|LN_B00669_003549|Pannrem t 7935 - Livrustkammaren - 77399.tif
43903|203681|M_B\M_B08000-08999\M_B08100-08199|LN_B08125_011005|Flintlåsbössa, fusil av nordfransk-nederländsk typ ca 1640-1651 - Livrustkammaren - 43903.tif
39591|186120|M_DIG\M_DIG0000-0999\M_DIG0600-0699|lm_dig0611|Vagnskorg dormeuse, höger sida - Livrustkammaren - 39591.tif
23720|186891|M_DIG\M_DIG1000-1999\M_DIG1400-1499|lm_dig1485|Utställningsbild rum F - bilutställningen - Livrustkammaren - 23720.tif
77681|207492|M_B\M_B03000-03999\M_B03400-03499|LN_B03489_006369|Ett av sex schabrak (6083-6088), med drottning Ulrika Eleonoras namnchiffer, ur hennes hemgift - Livrustkammaren - 77681.tif
87315|190151|M_DIG\M_DIG4000-4999\M_DIG4900-4999|hm_dig4953_26907|Porträtt. Agnes von Hallwyl - Hallwylska museet - 87315.tif
78121|203468|M_B\M_B07000-07999\M_B07800-07899|LN_B07889_010769|Elertska släktboken - Livrustkammaren - 78121.tif
832|200357|M_B\M_B05000-05999\M_B05400-05499|LN_B05440_008320|Hylsnyckel, skruvnyckel - Livrustkammaren - 832.tif
35635|196784|M_B\M_B11000-11999\M_B11000-11099|LN_B11034_013914|Rock till Karl XIV Johans kröningsdräkt - Livrustkammaren - 35635.tif
61392|197708|M_B\M_B11000-11999\M_B11800-11899|LN_B11807_014687|Ordenstecken för riddare av Berthold Is av Zähringen orden, Baden - Livrustkammaren - 61392.tif
51537|193263|M_A\M_A01000-01999\M_A01700-01799|LN_A01746_001746|Värja - Livrustkammaren - 51537.tif
69494|202790|M_B\M_B07000-07999\M_B07200-07299|LN_B07208_010088|Damhatt, hårprydnad med blommor och spetsslöja - Livrustkammaren - 69494.tif
25864|193402|M_A\M_A01000-01999\M_A01800-01899|LN_A01813_001813|Riksbanér - Livrustkammaren - 25864.tif
90513|191623|M_DIG\M_DIG7000-7999\M_DIG7200-7299|hm_dig7255|Fajans, bonbonnière, baksida, 1923 - Hallwylska museet - 90513.tif
35526|206445|M_B\M_B09000-09999\M_B09900-09999|LN_B09944_012824|Bogpansar till hästrusning, troligen tillhörigt Johan III, 1500-tal - Livrustkammaren - 35526.tif
77826|208934|M_B\M_B04000-04999\M_B04900-04999|LN_B04939_007819|Sabel, batorowka, Ungern, 1600-tal - Livrustkammaren - 77826.tif
78361|196065|M_B\M_B10000-10999\M_B10200-10299|LN_B10289_013169|Värjor, enr18110-18111 - Livrustkammaren - 78361.tif
44186|196723|M_B\M_B10000-10999\M_B10900-10999|LN_B10955_013835|Officersvärja, Tyskland ca 1625-1630, begagnad av Gustav II Adolf i slaget vid Lützen 1632 - Livrustkammaren - 44186.tif
77131|192430|M_A\M_A00000-00999\M_A00800-00899|LN_A00869_000869|Hjälm - Livrustkammaren - 77131.tif
49114|187571|M_DIG\M_DIG2000-2999\M_DIG2200-2299|lm_dig2271_31767-68|Sidenskor - Livrustkammaren - 49114.tif
68883|201514|M_B\M_B01000-01999\M_B01000-01099|LN_B01098_003978|Bergsmansyxa, Sachsisk typ, 1670, s.k. Freiberger Bergsmansaxt - Livrustkammaren - 68883.tif
68867|201318|M_B\M_B00000-00999\M_B00900-00999|LN_B00938_003818|Kavaljersvärja med silverfäste, Samuel Weit, Stockholm 1760 - Livrustkammaren - 68867.tif
43361|206819|M_B\M_B02000-02999\M_B02700-02799|LN_B02705_005585|Kappkraschan för kommendör med stora korset av Nordstjärneorden, Sverige, 1800talets början - Livrustkammaren - 43361.tif
87683|191232|M_DIG\M_DIG6000-6999\M_DIG6800-6899|lm_dig6839|Till boken - utställningen Kunglig Vintage - Livrustkammaren - 87683.tif
69644|204539|M_B\M_B08000-08999\M_B08700-08799|LN_B08708_011588|Flintlåsbössa ändrad till slaglås, Peter Utterberg, Norrköping, daterad 1750 - Livrustkammaren - 69644.tif
32277|186714|M_DIG\M_DIG1000-1999\M_DIG1300-1399|lm_dig1305|Utställningsbild Fäktutställningen - rum 1 monter 1 - Livrustkammaren - 32277.tif
69050|206878|M_B\M_B02000-02999\M_B02700-02799|LN_B02768_005648|Snapplåspistol, Elbasan, Albanien - Livrustkammaren - 69050.tif
34386|192932|M_A\M_A01000-01999\M_A01400-01499|LN_A01414_001414|Svepmanschett - Livrustkammaren - 34386.tif
68573|192437|M_A\M_A00000-00999\M_A00800-00899|LN_A00878_000878|Dräkt - Livrustkammaren - 68573.tif
89240|188663|M_DIG\M_DIG3000-3999\M_DIG3000-3099|hm_dig3087|Porslin. Husar till häst. Figurin - Hallwylska museet - 89240.tif
82237|194836|M_T\M_T10000-10999\M_T10200-10299|hm_t10286|Vapenrummet - Telefon detalj - Svärd - Värja - Hallwylska museet - 82237.tif
60444|206327|M_B\M_B02000-02999\M_B02300-02399|LN_B02327_005207|Hillebard Sverige - Livrustkammaren - 60444.tif
13846|195053|M_T\M_T11000-11999\M_T11200-11299|sm_t11228|Interiör. Gula förmaket - Skoklosters slott - 13846.tif
90361|191521|M_DIG\M_DIG7000-7999\M_DIG7100-7199|hm_dig7115|Fajans, tallrik. 1700-tal - Hallwylska museet - 90361.tif
52378|202854|M_B\M_B07000-07999\M_B07200-07299|LN_B07276_010156|Pukor - Livrustkammaren - 52378.tif
9289|208422|M_B\M_B04000-04999\M_B04400-04499|LN_B04421_007301|Frack till fransk marskalksuniform som tillhört Karl XIV Johan (1763-1844) som fransk marskalk 1804-1810 - Livrustkammaren - 9289.tif
59978|192124|M_A\M_A00000-00999\M_A00500-00599|LN_A00547_000547|Uppbådsfana Skölvene sn - Livrustkammaren - 59978.tif
51981|207417|M_B\M_B03000-03999\M_B03300-03399|LN_B03306_006186|Hjullåspistol, puffert, Nordtyskland (Braunschweig?) ca 1560-1570 - Livrustkammaren - 51981.tif
111|192715|M_A\M_A01000-01999\M_A01100-01199|LN_A01110_001110|Södermanlands vapensköld - Livrustkammaren - 111.tif
26181|206104|M_B\M_B02000-02999\M_B02100-02199|LN_B02103_004983|Flintlåsstudsare, Jacob Nussbaum, Drottningholm ca 1770 - Livrustkammaren - 26181.tif
87964|191274|M_DIG\M_DIG6000-6999\M_DIG6900-6999|lm_dig6927|Rum A - Livrustkammaren - 87964.tif
26140|204717|M_B\M_B01000-01999\M_B01600-01699|LN_B01693_004573|Snapplås, jordfynd - Livrustkammaren - 26140.tif
16752|187977|M_DIG\M_DIG2000-2999\M_DIG2600-2699|lm_dig2697|Dokumentation, Livrustkammarens basutställning, Rum C - Livrustkammaren - 16752.tif
35620|196580|M_B\M_B10000-10999\M_B10800-10899|LN_B10884_013764|Flintlåspistol - Livrustkammaren - 35620.tif
77406|201154|M_B\M_B00000-00999\M_B00700-00799|LN_B00739_003619|Häroldstrumpet nr 1, Sverige1700-talets mitt (Carl Lilja, Stockholm 1731?) - Livrustkammaren - 77406.tif
69706|205354|M_B\M_B09000-09999\M_B09300-09399|LN_B09328_012208|Hölsterkappor, 1 par - Livrustkammaren - 69706.tif
87095|189922|M_DIG\M_DIG4000-4999\M_DIG4700-4799|hm_dig4734_6116|Tallrik. Vapenservisen - Hallwylska museet - 87095.tif
39132|194623|M_T\M_T07000-07999\M_T07200-07299|sm_t7231_1859|Porträtt. Aurora Vilhelmina Koskull. Nordgren - Skoklosters slott - 39132.tif
31079|186939|M_DIG\M_DIG1000-1999\M_DIG1500-1599|lm_dig1531|Brännjärn för hästar - Livrustkammaren - 31079.tif
59540|185643|M_DIG\M_DIG0000-0999\M_DIG0100-0199|lm_dig0126|Dokumentation, Installation, Umeå Universitet , Livrustkammarens basutställning år 2003 - Livrustkammaren - 59540.tif
87285|190062|M_DIG\M_DIG4000-4999\M_DIG4900-4999|hm_dig4924|Porslin. Von Fiaendt. Dukning i vapenrummet. Pressbild - Hallwylska museet - 87285.tif
43295|206048|M_B\M_B02000-02999\M_B02000-02099|LN_B02045_004925|Jambyiah, Osmanska riket - Persien (Iran) - Livrustkammaren - 43295.tif
10022|197570|M_B\M_B11000-11999\M_B11700-11799|LN_B11751_014631|Ordenskedja (1 kl.) av Bolivarorden - Livrustkammaren - 10022.tif
34809|206874|M_B\M_B02000-02999\M_B02700-02799|LN_B02764_005644|Flintlåspistol, signerad Moritz, Kassel, möjligen Johan Valentin M., ca 1720 - Livrustkammaren - 34809.tif
68122|188484|M_DIG\M_DIG2000-2999\M_DIG2800-2899|lm_dig2827|Dokumentation, metallkonservator Peter Sedelius i arbete, nya lokaler i Munkhättan, Tumba - Livrustkammaren - 68122.tif
26515|200360|M_B\M_B05000-05999\M_B05400-05499|LN_B05443_008323|Skaft - Livrustkammaren - 26515.tif
43446|207609|M_B\M_B03000-03999\M_B03500-03599|LN_B03555_006435|Gardin ur en serie av sex (6012-6017) till Karl X Gustavs blå kaross, 1650, Paris - Livrustkammaren - 43446.tif
69606|204006|M_B\M_B08000-08999\M_B08300-08399|LN_B08328_011208|Karl XIIs matbestick - Livrustkammaren - 69606.tif
18004|200965|M_B\M_B05000-05999\M_B05900-05999|LN_B05952_008832|Barnrock som tillhört den blivande tsar Alexander I (1777-1825) år 1786 - Livrustkammaren - 18004.tif
44219|197070|M_B\M_B11000-11999\M_B11200-11299|LN_B11285_014165|Kolt - Livrustkammaren - 44219.tif
77529|205869|M_B\M_B01000-01999\M_B01900-01999|LN_B01969_004849|Vänster kröningssko av benvit sidenatlas - Livrustkammaren - 77529.tif
77675|207532|M_B\M_B03000-03999\M_B03400-03499|LN_B03429_006309|Schabrak - Livrustkammaren - 77675.tif
61592|199545|M_B\M_B13000-13999\M_B13800-13899|LN_B13807_016687|Rundskuren kappa buren av Karl XII vid Fredrikshall den 30 november 1718 - Livrustkammaren - 61592.tif
8175|185647|M_DIG\M_DIG0000-0999\M_DIG0100-0199|lm_dig0130|Dokumentation, Installation, Umeå Universitet , Livrustkammarens basutställning år 2003 - Livrustkammaren - 8175.tif
77738|208116|M_B\M_B04000-04999\M_B04000-04099|LN_B04059_006939|Stigbygel, 1700-talet - Livrustkammaren - 77738.tif
56733|186527|M_DIG\M_DIG1000-1999\M_DIG1100-1199|lm_dig1104|Bok med hyllnngsadresser till fredsfursten Oscar II - Livrustkammaren - 56733.tif
67868|185787|M_DIG\M_DIG0000-0999\M_DIG0200-0299|lm_dig0272|Dokumentation, utställning, Gustav Vasa tur och retur, år 2004 - Livrustkammaren - 67868.jpg
56470|194774|M_T\M_T09000-09999\M_T09400-09499|hm_t09433|Nöjen och njutningar - Utställning - Hallwylska museet - 56470.tif
17412|199848|M_B\M_B00000-00999\M_B00000-00099|LN_B00032_002912|Hjullåspistoler - Livrustkammaren - 17412.tif
13817|195005|M_T\M_T10000-10999\M_T10900-10999|hm_t010938|Porslin - Hallwylska museet - 13817.tif
65170|194921|M_T\M_T10000-10999\M_T10800-10899|hm_t010824|Porslin - Hallwylska museet - 65170.tif
381|201352|M_B\M_B00000-00999\M_B00900-00999|LN_B00930_003810|Livstandar vid Vestgöta kavalleri - Livrustkammaren - 381.tif
9688|204273|M_B\M_B08000-08999\M_B08400-08499|LN_B08411_011291|Stångbett - Livrustkammaren - 9688.tif
77361|200209|M_B\M_B00000-00999\M_B00200-00299|LN_B00289_003169|Flintlåsbössa, Polen ca 1630, s.k. hejduksbössa - Livrustkammaren - 77361.tif
35119|200885|M_B\M_B05000-05999\M_B05800-05899|LN_B05874_008754|Detalj klingsignering sabel, karabela - Livrustkammaren - 35119.tif
34615|201213|M_B\M_B00000-00999\M_B00800-00899|LN_B00824_003704|Serafimerkraschan - Skoklosters slott - 34615.tif
77834|199698|M_B\M_B05000-05999\M_B05000-05099|LN_B05019_007899|Officersvärja som tillhört Karl X Gustav, Sverige ca 1640-1660 - Livrustkammaren - 77834.tif
68948|204772|M_B\M_B01000-01999\M_B01700-01799|LN_B01748_004628|Sabelklinga (med tånge, defekt). Sydtyskland, 1400-talets slut - Livrustkammaren - 68948.tif
60763|200458|M_B\M_B05000-05999\M_B05500-05599|LN_B05517_008397|Patronväska - Livrustkammaren - 60763.tif
34991|208579|M_B\M_B04000-04999\M_B04500-04599|LN_B04584_007464|Täcke till handhäst med svenska riksvapnet. Har tillhört Karl XI (1655-1697) - Livrustkammaren - 34991.tif
31989|187515|M_DIG\M_DIG2000-2999\M_DIG2200-2299|lm_dig2227_27347-48|Ett par stövlar - Livrustkammaren - 31989.tif
87012|189838|M_DIG\M_DIG4000-4999\M_DIG4600-4699|sm_dig4648_11320|Målning. Porträtt. Johan Oxenstierna - Skoklosters slott - 87012.tif
416|201695|M_B\M_B01000-01999\M_B01200-01299|LN_B01280_004160|Kompanifana vid Södermanlands regemente - Livrustkammaren - 416.tif
77340|199895|M_B\M_B00000-00999\M_B00000-00099|LN_B00079_002959|Pistoler - Livrustkammaren - 77340.tif
17452|200550|M_B\M_B00000-00999\M_B00400-00499|LN_B00432_003312|Båge - Livrustkammaren - 17452.tif
89210|188735|M_DIG\M_DIG3000-3999\M_DIG3000-3099|hm_dig3062|Porslin. Vit figurgrupp - Zefyr och Flora - Hallwylska museet - 89210.tif
61340|197072|M_B\M_B11000-11999\M_B11200-11299|LN_B11287_014167|Kolt - Livrustkammaren - 61340.tif
52622|205917|M_B\M_B09000-09999\M_B09700-09799|LN_B09716_012596|Svärd - Livrustkammaren - 52622.tif
76675|187974|M_DIG\M_DIG2000-2999\M_DIG2600-2699|lm_dig2694|Dokumentation, Livrustkammarens basutställning, Rum C - Livrustkammaren - 76675.tif
399|201532|M_B\M_B01000-01999\M_B01100-01199|LN_B01110_003990|Livfana CRS - Livrustkammaren - 399.tif
33894|190585|M_DIG\M_DIG6000-6999\M_DIG6200-6299|lm_dig6218|Hatt (Karl XIII) och skjorta (Karl XIII) - Livrustkammaren - 33894.tif
50705|187362|M_DIG\M_DIG2000-2999\M_DIG2000-2099|lm_dig2066|Utställning, 5 crossning borders, år 2005 - Livrustkammaren - 50705.tif
52553|205034|M_B\M_B09000-09999\M_B09000-09099|LN_B09026_011906|Snapplåsbössa - Livrustkammaren - 52553.tif
65294|186528|M_DIG\M_DIG1000-1999\M_DIG1100-1199|lm_dig1105|Bok med hyllnngsadresser till fredsfursten Oscar II - Livrustkammaren - 65294.tif
42915|192631|M_A\M_A01000-01999\M_A01100-01199|LN_A01125_001125|Spanska riksvapnet - Livrustkammaren - 42915.tif
40837|186715|M_DIG\M_DIG1000-1999\M_DIG1300-1399|lm_dig1306|Utställningsbild Fäktutställningen - rum 1 monter 1 - Livrustkammaren - 40837.tif
39614|186525|M_DIG\M_DIG1000-1999\M_DIG1100-1199|lm_dig1102|Bok med hyllnngsadresser till fredsfursten Oscar II - Livrustkammaren - 39614.tif
5378|186327|M_DIG\M_DIG0000-0999\M_DIG0800-0899|lm_dig0816|Sabel som tillhört André Massena, hertig av Rivoli (1758-1817) - Livrustkammaren - 5378.tif
69730|205571|M_B\M_B09000-09999\M_B09500-09599|LN_B09568_012448|Armborstvinda, daterad 1579, tillverkad för kurfurstehovet i Sachsen - Livrustkammaren - 69730.tif
9970|197116|M_B\M_B11000-11999\M_B11200-11299|LN_B11231_014111|Rock, justaucorps, i blått kläde till Gustav IIIs franska jaktdräkt - Livrustkammaren - 9970.tif
86603|191088|M_DIG\M_DIG6000-6999\M_DIG6400-6499|lm_dig6438|Repro ur "?" - Livrustkammaren - 86603.tif
87230|190012|M_DIG\M_DIG4000-4999\M_DIG4800-4899|hm_dig4869_27621|Brev - Hallwylska museet - 87230.tif
69601|203857|M_B\M_B08000-08999\M_B08200-08299|LN_B08278_011158|Kasack av violett kläde, tillhörig Gustav II Adolf - Livrustkammaren - 69601.tif
51728|201190|M_B\M_B00000-00999\M_B00700-00799|LN_B00776_003656|Teckning av Karl XIIs huvud i kistan, fas och profil h - Livrustkammaren - 51728.tif
78264|205345|M_B\M_B09000-09999\M_B09300-09399|LN_B09319_012199|Sadel, Polen - Livrustkammaren - 78264.tif
51421|192163|M_A\M_A00000-00999\M_A00500-00599|LN_A00586_000586|Vapen - Livrustkammaren - 51421.tif
60938|202845|M_B\M_B07000-07999\M_B07200-07299|LN_B07267_010147|Jakttrofé med kronhjortshorn, monterat på skulpterat hjorthuvud av trä, 1700-tal - Livrustkammaren - 60938.tif
17866|208567|M_B\M_B04000-04999\M_B04500-04599|LN_B04572_007452|Kåpa till kanslihäroldsdräkt från 1800-talets början - Livrustkammaren - 17866.tif
8894|200589|M_B\M_B00000-00999\M_B00400-00499|LN_B00471_003351|Vapensköld (däckelplåt) för seldon till Sigismund IIIs sexspann, Polen 1600-talets början - Livrustkammaren - 8894.tif
52653|195798|M_B\M_B10000-10999\M_B10000-10099|LN_B10026_012906|Bärstol gustaviansk - Livrustkammaren - 52653.tif
35086|200480|M_B\M_B05000-05999\M_B05500-05599|LN_B05544_008424|Drillborr - Livrustkammaren - 35086.tif
77682|207553|M_B\M_B03000-03999\M_B03400-03499|LN_B03499_006379|Handhästtäcke, ur en svit om 30 st med svenska riksvapnet och Karl XIsnamnchiffer - Livrustkammaren - 77682.tif
1656|199347|M_B\M_B13000-13999\M_B13600-13699|LN_B13690_016570|Tröja av mönstrad silverbrokad, ca 1650-1660 - Livrustkammaren - 1656.tif
69017|206556|M_B\M_B02000-02999\M_B02400-02499|LN_B02438_005318|Bardich, Ryssland - Livrustkammaren - 69017.tif
69762|206146|M_B\M_B09000-09999\M_B09800-09899|LN_B09888_012768|Benskena med harnesksko, höger, ingående i Sigismund Augusts rustningsgarnityr för man och häst - Livrustkammaren - 69762.tif
27345|199473|M_B\M_B13000-13999\M_B13700-13799|LN_B13743_016623|Handhästtäcke till handhäst ur Ludvig XIVs gåva till Karl XI 1673, den s.k. franska gåvan - Livrustkammaren - 27345.tif
336|200598|M_B\M_B00000-00999\M_B00400-00499|LN_B00480_003360|Sköld - kalkan, Turkiet - Persien - Livrustkammaren - 336.tif
26704|202911|M_B\M_B07000-07999\M_B07300-07399|LN_B07333_B10213|Ask - Livrustkammaren - 26704.tif
90126|189290|M_DIG\M_DIG3000-3999\M_DIG3600-3699|sm_dig3651|Glober och karta i Skoklosters bibliotek - Skoklosters slott - 90126.tif
89073|189087|M_DIG\M_DIG3000-3999\M_DIG3400-3499|hm_dig3457|Walther von Hallwyl, fotografi - Hallwylska museet - 89073.tif
35714|197725|M_B\M_B11000-11999\M_B11800-11899|LN_B11824_014704|Kraschan för riddare av Vita örnens orden, Ryssland-Polen, firmamärke Keibel, S:t Petersburg - Livrustkammaren - 35714.tif
78679|199304|M_B\M_B13000-13999\M_B13400-13499|LN_B13469_016349|Armbågskudde - Livrustkammaren - 78679.tif
52486|204034|M_B\M_B08000-08999\M_B08300-08399|LN_B08356_011236|Pilkoger, ryskt kulturområde, 1600-talets första hälft - Livrustkammaren - 52486.tif
5239|194894|M_T\M_T10000-10999\M_T10700-10799|sm_t10767_393|Interiör. Grevens sängkammare. Säng - Skoklosters slott - 5239.tif
17522|201520|M_B\M_B01000-01999\M_B01100-01199|LN_B01132_004012|Livstandar vid Västgöta kavalleri - Livrustkammaren - 17522.tif
13962|187068|M_DIG\M_DIG1000-1999\M_DIG1600-1699|lm_dig1655|Tändhattsurtagare - Livrustkammaren - 13962.jpg
52456|203636|M_B\M_B08000-08999\M_B08000-08099|LN_B08056_010936|Flintlåsbössa, Alexandre Masson, Paris ca 1660-1673. Ur den franska gåvan 1673 - Livrustkammaren - 52456.tif
85255|190567|M_DIG\M_DIG6000-6999\M_DIG6200-6299|lm_dig6224|Dokumentation, utställningen "Den oumbärliga väskan" - år 2008 - Livrustkammaren - 85255.tif
89208|188733|M_DIG\M_DIG3000-3999\M_DIG3000-3099|hm_dig3060|Porslin. Teburk utan lock - Hallwylska museet - 89208.tif
43211|201624|M_B\M_B01000-01999\M_B01200-01299|LN_B01205_004085|Skvadronstandar Västgöta kav - Livrustkammaren - 43211.tif
26320|207496|M_B\M_B03000-03999\M_B03400-03499|LN_B03493_006373|Ett av sex schabrak (6083-6088), 1680 - Livrustkammaren - 26320.tif
13499|194666|M_T\M_T07000-07999\M_T07700-07799|hm_t07748|Bricka detalj - Sängkammaren - Hallwylska museet - 13499.tif
60193|194197|M_A\M_A02000-02999\M_A02600-02699|LN_A02697_002697|Skoklosterskölden - Livrustkammaren - 60193.tif
133|192858|M_A\M_A01000-01999\M_A01300-01399|LN_A01330_001330|Hjullåsbössa - Livrustkammaren - 133.tif
85931|188811|M_DIG\M_DIG3000-3999\M_DIG3100-3199|sm_dig3163_11909|Herrdräkt. 2 st. Livré. 1 st. fler inventarienr - Skoklosters slott - 85931.tif
17558|204094|M_B\M_B01000-01999\M_B01400-01499|LN_B01492_004372|Livfana från Karl XIIIs regering - Livrustkammaren - 17558.tif
31087|187070|M_DIG\M_DIG1000-1999\M_DIG1600-1699|lm_dig1657|Ask av metall - Livrustkammaren - 31087.jpg
84947|187356|M_DIG\M_DIG2000-2999\M_DIG2000-2099|lm_dig2060|Utställning, 5 crossning borders, år 2005 - Livrustkammaren - 84947.tif
26289|207286|M_B\M_B03000-03999\M_B03100-03199|LN_B03183_006063|Dolk - jambyiah - Livrustkammaren - 26289.tif
85707|186285|M_DIG\M_DIG0000-0999\M_DIG0800-0899|hm_dig0870|Hattutställning - Hallwylska museet - 85707.jpg
7960|188633|M_DIG\M_DIG2000-2999\M_DIG2900-2999|lm_dig2905|Mässkåpa, rysk - Livrustkammaren - 7960.tif
52231|200824|M_B\M_B05000-05999\M_B05800-05899|LN_B05806_008686|Hjullåsstudsare ca 1640, Tyskland, pipan stämplad I K, stocken märkt G P - Livrustkammaren - 52231.tif
43770|202380|M_B\M_B06000-06999\M_B06700-06799|LN_B06795_009675|Snapplåspistol, skotsk typ C, John Stuart, Edinburgh, 1700-talets början - Livrustkammaren - 43770.tif
1427|197266|M_B\M_B11000-11999\M_B11400-11499|LN_B11400_014280|Tecken, kraschaner, kedjor Norska Lejonets o St Olavs ordnar - Livrustkammaren - 1427.tif
